Box,Folder,item,accession number,Title,Play dates,Year,Written by,Director,Location,Notes,Multiplay,Non-Theatrical,era,era,height,width
1,12,10,dra037-s01-b001-f012-i10-p0002,Le Burgeois Gentilhomme,Mar. 17-19,1937,Moliere,Halsted Welles,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,1586,2048
1,13,1,dra037-s01-b001-f013-i01-p0001,Coronation,Dec. 1-3,1937,"""Segal, Zelick""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1327
1,13,1,dra037-s01-b001-f013-i01-p0002,Coronation,Dec. 1-3,1937,"""Segal, Zelick""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,1048,2048
1,13,1,dra037-s01-b001-f013-i01-p0003,Coronation,Dec. 1-3,1937,"""Segal, Zelick""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,1576,2048
1,13,2,dra037-s01-b001-f013-i02-p0001,Divine Comedy,Feb. 16-18,1938,"""Dodson, Owen""",Constance Welch and Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1341
1,13,2,dra037-s01-b001-f013-i02-p0002,Divine Comedy,Feb. 16-18,1938,"""Dodson, Owen""",Constance Welch and Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,1538,2048
1,13,2,dra037-s01-b001-f013-i02-p0003,Divine Comedy,Feb. 16-18,1938,"""Dodson, Owen""",Constance Welch and Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1343
1,13,3,dra037-s01-b001-f013-i03-p0001,Uncle Harry,Mar. 23-25,1938,"""Job, Thomas""",Alexander Dean,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1356
1,13,3,dra037-s01-b001-f013-i03-p0002,Uncle Harry,Mar. 23-25,1938,"""Job, Thomas""",Alexander Dean,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,1537,2048
1,13,5,dra037-s01-b001-f013-i05-p0001,Love in Parentheses,Nov. 9-11,1938,"""Carriere, Albert""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1279
1,13,5,dra037-s01-b001-f013-i05-p0002,Love in Parentheses,Nov. 9-11,1938,"""Carriere, Albert""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,1643,2048
1,13,5,dra037-s01-b001-f013-i05-p0003,Love in Parentheses,Nov. 9-11,1938,"""Carriere, Albert""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1278
1,13,6,dra037-s01-b001-f013-i06-p0001,The Wheel,Jan. 18-20,1939,"""Dugan, Lawrence Joseph""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1033
1,13,7,dra037-s01-b001-f013-i07-p0001,Edward II,Feb. 3,1939,"""Marlowe, Christopher""",William Corrigan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,975
1,13,8,dra037-s01-b001-f013-i08-p0001,Jack Rabbit Flats,Feb. 22,1939,"""Bell, Alladine""",Constance Welch,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1379
1,13,9,dra037-s01-b001-f013-i09-p0001,Garden of Time,May 17-19,1939,"""Dodson, Owen""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1327
1,13,9,dra037-s01-b001-f013-i09-p0002,Garden of Time,May 17-19,1939,"""Dodson, Owen""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,1583,2048
1,13,9,dra037-s01-b001-f013-i09-p0003,Garden of Time,May 17-19,1939,"""Dodson, Owen""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1335
1,13,10,dra037-s01-b001-f013-i10-p0001,Once Upon a Time,Nov. 1-3,1939,"""Dugan, Lawrence Joseph""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1325
1,13,10,dra037-s01-b001-f013-i10-p0002,Once Upon a Time,Nov. 1-3,1939,"""Dugan, Lawrence Joseph""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,1645,2048
1,13,10,dra037-s01-b001-f013-i10-p0003,Once Upon a Time,Nov. 1-3,1939,"""Dugan, Lawrence Joseph""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1265
1,13,13,dra037-s01-b001-f013-i13-p0001,Keepers of the House,Apr. 10-12,1940,"""Kleiner, Harry""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",Directed by Frank McMullan.,,,,department_of_drama,2048,1412
1,13,13,dra037-s01-b001-f013-i13-p0002,Keepers of the House,Apr. 10-12,1940,"""Kleiner, Harry""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",Directed by Frank McMullan.,,,,department_of_drama,1550,2048
1,13,13,dra037-s01-b001-f013-i13-p0003,Keepers of the House,Apr. 10-12,1940,"""Kleiner, Harry""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",Directed by Frank McMullan.,,,,department_of_drama,2048,1399
1,14,1,dra037-s01-b001-f014-i01-p0001,Highland Fling,Nov. 6-8,1940,"""Meiss, Edwin R.""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",Music based on Folk Tunes collected by Marshall Bartholomew.,,,,department_of_drama,2048,1347
1,14,1,dra037-s01-b001-f014-i01-p0002,Highland Fling,Nov. 6-8,1940,"""Meiss, Edwin R.""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",Music based on Folk Tunes collected by Marshall Bartholomew.,,,,department_of_drama,1574,2048
1,14,1,dra037-s01-b001-f014-i01-p0003,Highland Fling,Nov. 6-8,1940,"""Meiss, Edwin R.""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",Music based on Folk Tunes collected by Marshall Bartholomew.,,,,department_of_drama,2048,1322
1,14,2,dra037-s01-b001-f014-i02-p0001,Dust to Earth,Jan. 29-31,1941,"""Graham, Shirley""",Constance Welch,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1318
1,14,2,dra037-s01-b001-f014-i02-p0002,Dust to Earth,Jan. 29-31,1941,"""Graham, Shirley""",Constance Welch,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,1618,2048
1,14,2,dra037-s01-b001-f014-i02-p0003,Dust to Earth,Jan. 29-31,1941,"""Graham, Shirley""",Constance Welch,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1313
1,14,3,dra037-s01-b001-f014-i03-p0001,Where There's A Will,Feb. 22,1941,"""Richards, Ira""",Friedrich Jessner,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1561
1,14,4,dra037-s01-b001-f014-i04-p0001,Michael and His Lost Angel,Mar. 10-12,1941,"""Jones, Henry Arthur""",,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1586
1,14,5,dra037-s01-b001-f014-i05-p0001,The Cherry Orchard,Mar. 12-14,1941,"""Chekov, Anton""",Theodore Komisarjevsky,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1400
1,14,5,dra037-s01-b001-f014-i05-p0002,The Cherry Orchard,Mar. 12-14,1941,"""Chekov, Anton""",Theodore Komisarjevsky,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,1478,2048
1,14,5,dra037-s01-b001-f014-i05-p0003,The Cherry Orchard,Mar. 12-14,1941,"""Chekov, Anton""",Theodore Komisarjevsky,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1416
1,14,6,dra037-s01-b001-f014-i06-p0001,But Not For Love,May 14-16,1941,"""Rabiner, Charles""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1398
1,14,6,dra037-s01-b001-f014-i06-p0002,But Not For Love,May 14-16,1941,"""Rabiner, Charles""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,1536,2048
1,14,6,dra037-s01-b001-f014-i06-p0003,But Not For Love,May 14-16,1941,"""Rabiner, Charles""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1372
1,14,7,dra037-s01-b001-f014-i07-p0001,The Provincials,,1941,Elizabeth von Holstein,,"""Yale  School of Drama, Yale Repertory Theatre""",Translated from Die Deutschen Kleinstadter of August von Kotzebue.,,,,department_of_drama,2048,1345
1,14,8,dra037-s01-b001-f014-i08-p0001,The Tragedy of Hamlet: Prince of Denmark,Nov. 11-14 & Dec. 17-18,1941,William Shakespeare,Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,570
1,14,9,dra037-s01-b001-f014-i09-p0001,The King of Nowhere,Jan. 15-17,1942,"""Bridie, James""",Constance Welch,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1050
1,14,10,dra037-s01-b001-f014-i10-p0001,Defiance,Mar. 11-13,1942,"""Armstrong, Elizabeth""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,894
1,14,11,dra037-s01-b001-f014-i11-p0001,The Sunset Crowd,May 14-16,1942,"""Kneubuhl, John""",Donald Oenslager,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,885
1,15,1,dra037-s01-b001-f015-i01-p0001,Smith of Stratford,Aug. 12-14,1942,"""Rabiner, Charles""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,935
1,15,4,dra037-s01-b001-f015-i04-p0001,The Circle of Chalk: A Chinese Fantasy,Feb. 10-13,1943,,,"""Yale  School of Drama, Yale Repertory Theatre""",Adapted by Klabund and translated into English by James Laver.,,,,department_of_drama,2048,513
1,15,5,dra037-s01-b001-f015-i05-p0001,"""King Henry the Fourth, Part 1""",Apr. 13-17,1943,William Shakespeare,,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1004
1,15,6,dra037-s01-b001-f015-i06-p0001,All Army Show,Jan. 18,1944,,,"""Yale  School of Drama, Yale Repertory Theatre""","""4th War Loan, Technical School; AAFTTC.""",,,,department_of_drama,2048,1370
1,15,6,dra037-s01-b001-f015-i06-p0002,All Army Show,Jan. 18,1944,,,"""Yale  School of Drama, Yale Repertory Theatre""","""4th War Loan, Technical School; AAFTTC.""",,,,department_of_drama,1542,2048
1,15,6,dra037-s01-b001-f015-i06-p0003,All Army Show,Jan. 18,1944,,,"""Yale  School of Drama, Yale Repertory Theatre""","""4th War Loan, Technical School; AAFTTC.""",,,,department_of_drama,2048,1360
1,15,7,dra037-s01-b001-f015-i07-p0001,Our Town,Mar. 15-18,1944,"""Wilder, Thornton""",Edward Reveaux,"""Yale  School of Drama, Yale Repertory Theatre""","""Yale University, School of Drama with the cooperation of the Community.""",,,,department_of_drama,2048,597
1,15,8,dra037-s01-b001-f015-i08-p0001,Thy Son Is Right,May 25-27,1944,Lee Chin-Yang,,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,671
1,15,9,dra037-s01-b001-f015-i09-p0001,Missing in Action,Nov. 17,1944,"""Lamson, Peggy|Clark, Holladay""",,"""Yale  School of Drama, Yale Repertory Theatre""","""Owned and copyrighted by American Theatre Wing War Service, Inc. Presented By USO of Greater New Haven with The New Haven Community Theatre.""",,,,department_of_drama,2048,1320
1,15,9,dra037-s01-b001-f015-i09-p0002,Missing in Action,Nov. 17,1944,"""Lamson, Peggy|Clark, Holladay""",,"""Yale  School of Drama, Yale Repertory Theatre""","""Owned and copyrighted by American Theatre Wing War Service, Inc. Presented By USO of Greater New Haven with The New Haven Community Theatre.""",,,,department_of_drama,1586,2048
1,15,9,dra037-s01-b001-f015-i09-p0003,Missing in Action,Nov. 17,1944,"""Lamson, Peggy|Clark, Holladay""",,"""Yale  School of Drama, Yale Repertory Theatre""","""Owned and copyrighted by American Theatre Wing War Service, Inc. Presented By USO of Greater New Haven with The New Haven Community Theatre.""",,,,department_of_drama,2048,1319
1,15,10,dra037-s01-b001-f015-i10-p0001,Uptown,Jan. 18-20,1945,"""Wolas, Eva""",Edward Reveaux,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,687
1,15,12,dra037-s01-b001-f015-i12-p0001,Tin Top Valley,Jun. 7-9,1945,"""Carroll, Walter""",Edward Reveaux,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,770
1,16,1,dra037-s01-b001-f016-i01-p0001,Gideon,Dec. 19-21,1945,"""Goodman, Randolph""",Edward Reveaux,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,786
1,16,2,dra037-s01-b001-f016-i02-p0001,Measure for Measure,Mar. 6-8,1946,William Shakespeare,Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,Nicoll,allardyce_nicoll,2048,662
1,16,5,dra037-s01-b001-f016-i05-p0001,A Man of Distinction,Nov. 6-8,1946,"""O'Byrne, Emmet""",Lemist Esler,"""Yale  School of Drama, Yale Repertory Theatre""",,,,Eaton,walter_prichard_eaton,2048,743
1,16,6,dra037-s01-b001-f016-i06-p0001,Heartbreak House,Dec. 16-18,1946,"""Shaw, George Bernard""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,Eaton,walter_prichard_eaton,2048,922
1,16,7,dra037-s01-b001-f016-i07-p0001,As Mortal Man,Feb. 12-15,1947,"""Jacobs, Jack""",Lemist Esler,"""Yale  School of Drama, Yale Repertory Theatre""",,,,Eaton,walter_prichard_eaton,2048,627
1,16,8,dra037-s01-b001-f016-i08-p0001,American Primitive,Mar. 19-22,1947,"""Patterson, Thomas""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,Eaton,walter_prichard_eaton,2048,695
1,17,1,dra037-s01-b001-f017-i01-p0001,Three O'clock Dinner,Oct. 30,1947,,,"""Yale  School of Drama, Yale Repertory Theatre""","""An original play by William N. Banks Jr., adapted from the novel by Josephine Pinckney.""",,,Smith,boyd_m_smith,2048,1316
1,17,1,dra037-s01-b001-f017-i01-p0002,Three O'clock Dinner,Oct. 30,1947,,,"""Yale  School of Drama, Yale Repertory Theatre""","""An original play by William N. Banks Jr., adapted from the novel by Josephine Pinckney.""",,,Smith,boyd_m_smith,1581,2048
1,17,1,dra037-s01-b001-f017-i01-p0003,Three O'clock Dinner,Oct. 30,1947,,,"""Yale  School of Drama, Yale Repertory Theatre""","""An original play by William N. Banks Jr., adapted from the novel by Josephine Pinckney.""",,,Smith,boyd_m_smith,2048,1251
1,17,2,dra037-s01-b001-f017-i02-p0001,Hotel Universe,Nov. 7,1947,"""Barry, Philip""",,"""Yale  School of Drama, Yale Repertory Theatre""",,,,Smith,boyd_m_smith,2048,1456
1,17,3,dra037-s01-b001-f017-i03-p0001,First in Heart,Nov. 12-15,1947,"""Smith, Betty""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,Smith,boyd_m_smith,2048,819
1,17,3,dra037-s01-b001-f017-i03-p0002,First in Heart,Nov. 12-15,1947,"""Smith, Betty""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,Smith,boyd_m_smith,2048,1025
1,17,4,dra037-s01-b001-f017-i04-p0001,Connecticut Halloween,Dec. 8 & Dec. 11,1947,"""Bates, John McKinney""",,"""Yale  School of Drama, Yale Repertory Theatre""",,,,Smith,boyd_m_smith,2048,1473
1,17,5,dra037-s01-b001-f017-i05-p0001,Roots in the Wasteland,Jan. 14-17,1948,"""Keller, Alvin""",Edward Reveaux,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,850
1,17,5,dra037-s01-b001-f017-i05-p0002,Roots in the Wasteland,Jan. 14-17,1948,"""Keller, Alvin""",Edward Reveaux,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,997
1,17,6,dra037-s01-b001-f017-i06-p0001,Right You Are (Of You Think So) (Cosi e se vi pare),Feb. 2 & Feb. 6,1948,"""Pirandello, Luigi""",,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Arthur Livingston.,,,,department_of_drama,2048,1240
1,17,7,dra037-s01-b001-f017-i07-p0001,At War With the Army,Feb. 18-21 & Feb. 23,1948,"""Allardice, James B.""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1394
1,17,7,dra037-s01-b001-f017-i07-p0002,At War With the Army,Feb. 18-21 & Feb. 23,1948,"""Allardice, James B.""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,1490,2048
1,17,7,dra037-s01-b001-f017-i07-p0003,At War With the Army,Feb. 18-21 & Feb. 23,1948,"""Allardice, James B.""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1410
1,17,8,dra037-s01-b001-f017-i08-p0001,Hedda Gabler,Mar. 1 & Mar. 5,1948,"""Ibsen, Henrik""",,"""Yale  School of Drama, Yale Repertory Theatre""","""An historical production. Richard Bergstrom, producer. Experimental Theatre.""",,,,department_of_drama,2048,1472
1,17,9,dra037-s01-b001-f017-i09-p0001,Gwendolyn,Mar. 6 ,1948,,,"""Yale  School of Drama, Yale Repertory Theatre""",Main Auditorium.,,,,department_of_drama,2048,1274
1,17,10,dra037-s01-b001-f017-i10-p0001,Beyond the Horizon,Mar. 9 & Mar. 12,1948,"""O'Neill, Eugene""",,"""Yale  School of Drama, Yale Repertory Theatre""",A Drama 140 Workshop Production.,,,,department_of_drama,2048,1492
1,17,11,dra037-s01-b001-f017-i11-p0001,Listen My Children,Mar. 24-27,1948,"""Ashton, Norman""",Byrle Cass,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1015
1,17,11,dra037-s01-b001-f017-i11-p0002,Listen My Children,Mar. 24-27,1948,"""Ashton, Norman""",Byrle Cass,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,945
1,17,12,dra037-s01-b001-f017-i12-p0001,Bachelor of Arts,Mar. 24-27,1948,"""Marshall, Howard E.""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1203
1,17,12,dra037-s01-b001-f017-i12-p0002,Bachelor of Arts,Mar. 24-27,1948,"""Marshall, Howard E.""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1201
1,18,1,dra037-s01-b001-f018-i01-p0001,Companions of the Left Hand,Nov. 3-6,1948,,Edward Reveaux,"""Yale  School of Drama, Yale Repertory Theatre""",A play adapted by Robert T. Meehan from the novel by George Tabori. Directed by Edward Reveaux.,,,,department_of_drama,2048,781
1,18,1,dra037-s01-b001-f018-i01-p0002,Companions of the Left Hand,Nov. 3-6,1948,,Edward Reveaux,"""Yale  School of Drama, Yale Repertory Theatre""",A play adapted by Robert T. Meehan from the novel by George Tabori. Directed by Edward Reveaux.,,,,department_of_drama,2048,1073
1,18,2,dra037-s01-b001-f018-i02-p0001,Shoe the Wild Mare,Dec. 8-11,1948,"""Dickinson, Hugh| Dickinson, Marjorie""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",Adapted from Long Wee End a novel  by Harlow Estes. ,,,,department_of_drama,2048,1375
1,18,2,dra037-s01-b001-f018-i02-p0002,Shoe the Wild Mare,Dec. 8-11,1948,"""Dickinson, Hugh| Dickinson, Marjorie""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",Adapted from Long Wee End a novel  by Harlow Estes. ,,,,department_of_drama,1512,2048
1,18,2,dra037-s01-b001-f018-i02-p0003,Shoe the Wild Mare,Dec. 8-11,1948,"""Dickinson, Hugh| Dickinson, Marjorie""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",Adapted from Long Wee End a novel  by Harlow Estes. ,,,,department_of_drama,1522,2048
1,18,2,dra037-s01-b001-f018-i02-p0004,Shoe the Wild Mare,Dec. 8-11,1948,"""Dickinson, Hugh| Dickinson, Marjorie""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",Adapted from Long Wee End a novel  by Harlow Estes. ,,,,department_of_drama,1519,2048
1,18,2,dra037-s01-b001-f018-i02-p0005,Shoe the Wild Mare,Dec. 8-11,1948,"""Dickinson, Hugh| Dickinson, Marjorie""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",Adapted from Long Wee End a novel  by Harlow Estes. ,,,,department_of_drama,1520,2048
1,18,2,dra037-s01-b001-f018-i02-p0006,Shoe the Wild Mare,Dec. 8-11,1948,"""Dickinson, Hugh| Dickinson, Marjorie""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",Adapted from Long Wee End a novel  by Harlow Estes. ,,,,department_of_drama,1524,2048
1,18,2,dra037-s01-b001-f018-i02-p0007,Shoe the Wild Mare,Dec. 8-11,1948,"""Dickinson, Hugh| Dickinson, Marjorie""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",Adapted from Long Wee End a novel  by Harlow Estes. ,,,,department_of_drama,1514,2048
1,18,2,dra037-s01-b001-f018-i02-p0008,Shoe the Wild Mare,Dec. 8-11,1948,"""Dickinson, Hugh| Dickinson, Marjorie""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",Adapted from Long Wee End a novel  by Harlow Estes. ,,,,department_of_drama,1550,2048
1,18,2,dra037-s01-b001-f018-i02-p0009,Shoe the Wild Mare,Dec. 8-11,1948,"""Dickinson, Hugh| Dickinson, Marjorie""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",Adapted from Long Wee End a novel  by Harlow Estes. ,,,,department_of_drama,2048,1253
1,18,3,dra037-s01-b001-f018-i03-p0001,The Pink Pigeon,Feb. 2-5,1949,"""Saffron, Robert""",Jerome Mayer,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,2048,1374
1,18,3,dra037-s01-b001-f018-i03-p0002,The Pink Pigeon,Feb. 2-5,1949,"""Saffron, Robert""",Jerome Mayer,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,1519,2048
1,18,3,dra037-s01-b001-f018-i03-p0003,The Pink Pigeon,Feb. 2-5,1949,"""Saffron, Robert""",Jerome Mayer,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,1535,2048
1,18,3,dra037-s01-b001-f018-i03-p0004,The Pink Pigeon,Feb. 2-5,1949,"""Saffron, Robert""",Jerome Mayer,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,1522,2048
1,18,3,dra037-s01-b001-f018-i03-p0005,The Pink Pigeon,Feb. 2-5,1949,"""Saffron, Robert""",Jerome Mayer,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,1507,2048
1,18,3,dra037-s01-b001-f018-i03-p0006,The Pink Pigeon,Feb. 2-5,1949,"""Saffron, Robert""",Jerome Mayer,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,1523,2048
1,18,3,dra037-s01-b001-f018-i03-p0007,The Pink Pigeon,Feb. 2-5,1949,"""Saffron, Robert""",Jerome Mayer,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,department_of_drama,1527,2048
