file_path,thumbnail,width,height,page_no,set_key,year,written_by,director,location
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i07-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i07-p0007.jpg,1368,2048,7,dra037-s01-b004-f053-i07,1967,Ben Jonson,Clifford William,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i07-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i07-p0008.jpg,2048,1533,8,dra037-s01-b004-f053-i07,1967,Ben Jonson,Clifford William,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i07-p0009.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i07-p0009.jpg,1357,2048,9,dra037-s01-b004-f053-i07,1967,Ben Jonson,Clifford William,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i07-p0010.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i07-p0010.jpg,1357,2048,1,dra037-s01-b004-f053-i07,1967,Ben Jonson,Clifford William,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i07-p0011.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i07-p0011.jpg,1357,2048,11,dra037-s01-b004-f053-i07,1967,Ben Jonson,Clifford William,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i07-p0012.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i07-p0012.jpg,1357,2048,12,dra037-s01-b004-f053-i07,1967,Ben Jonson,Clifford William,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i07-p0013.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i07-p0013.jpg,1379,2048,13,dra037-s01-b004-f053-i07,1967,Ben Jonson,Clifford William,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i07-p0014.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i07-p0014.jpg,1354,2048,14,dra037-s01-b004-f053-i07,1967,Ben Jonson,Clifford William,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i07-p0015.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i07-p0015.jpg,1368,2048,15,dra037-s01-b004-f053-i07,1967,Ben Jonson,Clifford William,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i08-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i08-p0001.jpg,1368,2048,1,dra037-s01-b004-f053-i08,1967,"Carlino, Lewis John",Timothy Jecko,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i08-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i08-p0002.jpg,1360,2048,2,dra037-s01-b004-f053-i08,1967,"Carlino, Lewis John",Timothy Jecko,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i08-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i08-p0003.jpg,1360,2048,3,dra037-s01-b004-f053-i08,1967,"Carlino, Lewis John",Timothy Jecko,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i08-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i08-p0004.jpg,1360,2048,4,dra037-s01-b004-f053-i08,1967,"Carlino, Lewis John",Timothy Jecko,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i01-p0001.jpg,1360,2048,1,dra037-s01-b004-f054-i01,1967,William Shakespeare,Carroll Dawes,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i01-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i01-p0002.jpg,1360,2048,2,dra037-s01-b004-f054-i01,1967,William Shakespeare,Carroll Dawes,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i01-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i01-p0003.jpg,1360,2048,3,dra037-s01-b004-f054-i01,1967,William Shakespeare,Carroll Dawes,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i01-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i01-p0004.jpg,1360,2048,4,dra037-s01-b004-f054-i01,1967,William Shakespeare,Carroll Dawes,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i02-p0001.jpg,1360,2048,1,dra037-s01-b004-f054-i02,1967,Roger Vitrac,Tom Lewy,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i02-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i02-p0002.jpg,1360,2048,2,dra037-s01-b004-f054-i02,1967,Roger Vitrac,Tom Lewy,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i02-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i02-p0003.jpg,1360,2048,3,dra037-s01-b004-f054-i02,1967,Roger Vitrac,Tom Lewy,"Yale School of Drama, Yale Repertory Theatre"
