file_path,thumbnail,width,height,page_no,set_key,year,written_by,director,location
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0003.jpg,1434,2048,3,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0004.jpg,1396,2048,4,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0005.jpg,1410,2048,5,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0006.jpg,1393,2048,6,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0007.jpg,1417,2048,7,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0008.jpg,1408,2048,8,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0009.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0009.jpg,1401,2048,9,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0010.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0010.jpg,1412,2048,1,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0011.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0011.jpg,1415,2048,11,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0012.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0012.jpg,1419,2048,12,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0013.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0013.jpg,1387,2048,13,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0014.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0014.jpg,1403,2048,14,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
