Box	Folder	Item	Accession number	Title	Play dates	Year	Written by	Directed by	Company	Notes	Multiplay	Non-Theatrical	Era
7	89	5	dra037-s01-b007-f089-i05-p0010	What the Butler Saw	Feb. 19 - Mar. 17	1985	"Orton, Joe"	"Belgrader, Andrei"	Yale Repertory Theatre				lloyd_richards
7	89	5	dra037-s01-b007-f089-i05-p0011	What the Butler Saw	Feb. 19 - Mar. 17	1985	"Orton, Joe"	"Belgrader, Andrei"	Yale Repertory Theatre				lloyd_richards
7	89	5	dra037-s01-b007-f089-i05-p0012	What the Butler Saw	Feb. 19 - Mar. 17	1985	"Orton, Joe"	"Belgrader, Andrei"	Yale Repertory Theatre				lloyd_richards
7	89	5	dra037-s01-b007-f089-i05-p0013	What the Butler Saw	Feb. 19 - Mar. 17	1985	"Orton, Joe"	"Belgrader, Andrei"	Yale Repertory Theatre				lloyd_richards
7	89	5	dra037-s01-b007-f089-i05-p0014	What the Butler Saw	Feb. 19 - Mar. 17	1985	"Orton, Joe"	"Belgrader, Andrei"	Yale Repertory Theatre				lloyd_richards
7	89	5	dra037-s01-b007-f089-i05-p0015	What the Butler Saw	Feb. 19 - Mar. 17	1985	"Orton, Joe"	"Belgrader, Andrei"	Yale Repertory Theatre				lloyd_richards
7	89	5	dra037-s01-b007-f089-i05-p0016	What the Butler Saw	Feb. 19 - Mar. 17	1985	"Orton, Joe"	"Belgrader, Andrei"	Yale Repertory Theatre				lloyd_richards
7	89	5	dra037-s01-b007-f089-i05-p0017	What the Butler Saw	Feb. 19 - Mar. 17	1985	"Orton, Joe"	"Belgrader, Andrei"	Yale Repertory Theatre				lloyd_richards
7	89	5	dra037-s01-b007-f089-i05-p0018	What the Butler Saw	Feb. 19 - Mar. 17	1985	"Orton, Joe"	"Belgrader, Andrei"	Yale Repertory Theatre				lloyd_richards
7	89	5	dra037-s01-b007-f089-i05-p0019	What the Butler Saw	Feb. 19 - Mar. 17	1985	"Orton, Joe"	"Belgrader, Andrei"	Yale Repertory Theatre				lloyd_richards
7	89	5	dra037-s01-b007-f089-i05-p0020	What the Butler Saw	Feb. 19 - Mar. 17	1985	"Orton, Joe"	"Belgrader, Andrei"	Yale Repertory Theatre				lloyd_richards
7	89	5	dra037-s01-b007-f089-i05-p0021	What the Butler Saw	Feb. 19 - Mar. 17	1985	"Orton, Joe"	"Belgrader, Andrei"	Yale Repertory Theatre				lloyd_richards
7	89	5	dra037-s01-b007-f089-i05-p0022	What the Butler Saw	Feb. 19 - Mar. 17	1985	"Orton, Joe"	"Belgrader, Andrei"	Yale Repertory Theatre				lloyd_richards
7	89	5	dra037-s01-b007-f089-i05-p0023	What the Butler Saw	Feb. 19 - Mar. 17	1985	"Orton, Joe"	"Belgrader, Andrei"	Yale Repertory Theatre				lloyd_richards
7	89	5	dra037-s01-b007-f089-i05-p0024	What the Butler Saw	Feb. 19 - Mar. 17	1985	"Orton, Joe"	"Belgrader, Andrei"	Yale Repertory Theatre				lloyd_richards
7	89	5	dra037-s01-b007-f089-i05-p0025	What the Butler Saw	Feb. 19 - Mar. 17	1985	"Orton, Joe"	"Belgrader, Andrei"	Yale Repertory Theatre				lloyd_richards
7	89	5	dra037-s01-b007-f089-i05-p0026	What the Butler Saw	Feb. 19 - Mar. 17	1985	"Orton, Joe"	"Belgrader, Andrei"	Yale Repertory Theatre				lloyd_richards
7	89	5	dra037-s01-b007-f089-i05-p0027	What the Butler Saw	Feb. 19 - Mar. 17	1985	"Orton, Joe"	"Belgrader, Andrei"	Yale Repertory Theatre				lloyd_richards
7	89	5	dra037-s01-b007-f089-i05-p0028	What the Butler Saw	Feb. 19 - Mar. 17	1985	"Orton, Joe"	"Belgrader, Andrei"	Yale Repertory Theatre				lloyd_richards
7	90	1	dra037-s01-b007-f090-i01-p0001	From This Moment On… A Yale Salute to Cole Porter	May 20	1985			Carnegie Hall			y	lloyd_richards
7	90	1	dra037-s01-b007-f090-i01-p0002	From This Moment On… A Yale Salute to Cole Porter	May 20	1985			Carnegie Hall			y	lloyd_richards
7	90	1	dra037-s01-b007-f090-i01-p0003	From This Moment On… A Yale Salute to Cole Porter	May 20	1985			Carnegie Hall			y	lloyd_richards
7	90	1	dra037-s01-b007-f090-i01-p0004	From This Moment On… A Yale Salute to Cole Porter	May 20	1985			Carnegie Hall			y	lloyd_richards
7	91	1	dra037-s01-b007-f091-i01-p0001	The Shoemakers' Holiday		1985/1986	"Dekker, Thomas"	"Look, Phyllis"	Yale School of Drama				lloyd_richards
7	91	1	dra037-s01-b007-f091-i01-p0002	The Shoemakers' Holiday		1985/1986	"Dekker, Thomas"	"Look, Phyllis"	Yale School of Drama				lloyd_richards
7	91	1	dra037-s01-b007-f091-i01-p0003	The Shoemakers' Holiday		1985/1986	"Dekker, Thomas"	"Look, Phyllis"	Yale School of Drama				lloyd_richards
7	91	1	dra037-s01-b007-f091-i01-p0004	The Shoemakers' Holiday		1985/1986	"Dekker, Thomas"	"Look, Phyllis"	Yale School of Drama				lloyd_richards
7	91	2	dra037-s01-b007-f091-i02-p0001	From An Abandoned Work		1985/1986	"Beckett, Samuel"	"Lloyd, Benjamin"	Yale School of Drama				lloyd_richards
7	91	2	dra037-s01-b007-f091-i02-p0002	From An Abandoned Work		1985/1986	"Beckett, Samuel"	"Lloyd, Benjamin"	Yale School of Drama				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0001	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0002	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0003	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0004	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0005	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0006	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0007	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0008	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0009	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0010	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0011	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0012	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0013	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0014	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0015	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0016	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0017	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0018	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0019	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0020	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0021	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0022	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0023	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0024	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0025	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0026	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0027	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	1	dra037-s01-b007-f092-i01-p0028	The Blood Knot	Sep. 17 - Oct. 12	1985	"Fugard, Athol"	"Fugard, Athol"	Yale Repertory Theatre				lloyd_richards
7	92	2	dra037-s01-b007-f092-i02-p0001	Blue Mass	Oct. 17-19	1985	"Bavenci, Mil"	"Rizk, Joumana"	Yale School of Drama				lloyd_richards
7	92	2	dra037-s01-b007-f092-i02-p0002	Blue Mass	Oct. 17-19	1985	"Bavenci, Mil"	"Rizk, Joumana"	Yale School of Drama				lloyd_richards
7	92	2	dra037-s01-b007-f092-i02-p0003	Blue Mass	Oct. 17-19	1985	"Bavenci, Mil"	"Rizk, Joumana"	Yale School of Drama				lloyd_richards
7	92	2	dra037-s01-b007-f092-i02-p0004	Blue Mass	Oct. 17-19	1985	"Bavenci, Mil"	"Rizk, Joumana"	Yale School of Drama				lloyd_richards
7	92	2	dra037-s01-b007-f092-i02-p0005	Blue Mass	Oct. 17-19	1985	"Bavenci, Mil"	"Rizk, Joumana"	Yale School of Drama				lloyd_richards
7	92	2	dra037-s01-b007-f092-i02-p0006	Blue Mass	Oct. 17-19	1985	"Bavenci, Mil"	"Rizk, Joumana"	Yale School of Drama				lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0001	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0002	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0003	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0004	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0005	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0006	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0007	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0008	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0009	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0010	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0011	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0012	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0013	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0014	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0015	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0016	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0017	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0018	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0019	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0020	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0021	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0022	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0023	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0024	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0025	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0026	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0027	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0028	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0029	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0030	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0031	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	3	dra037-s01-b007-f092-i03-p0032	Little Eyolf	Oct. 22 - Nov. 16	1985	"Ibsen, Henrik"	"Preston, Travis"	Yale Repertory Theatre	Translated by Rolf Fjelde.			lloyd_richards
7	92	4	dra037-s01-b007-f092-i04-p0001	The Suicide	Nov. 1-2 & Nov. 6-9	1985	"Erdman, Nikolai"	"Brokaw, Mark"	Yale School of Drama	Translated by Peter Tegel.			lloyd_richards
7	92	4	dra037-s01-b007-f092-i04-p0002	The Suicide	Nov. 1-2 & Nov. 6-9	1985	"Erdman, Nikolai"	"Brokaw, Mark"	Yale School of Drama	Translated by Peter Tegel.			lloyd_richards
7	92	4	dra037-s01-b007-f092-i04-p0003	The Suicide	Nov. 1-2 & Nov. 6-9	1985	"Erdman, Nikolai"	"Brokaw, Mark"	Yale School of Drama	Translated by Peter Tegel.			lloyd_richards
7	92	4	dra037-s01-b007-f092-i04-p0004	The Suicide	Nov. 1-2 & Nov. 6-9	1985	"Erdman, Nikolai"	"Brokaw, Mark"	Yale School of Drama	Translated by Peter Tegel.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0001	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0002	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0003	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0004	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0005	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0006	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0007	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0008	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0009	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0010	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0011	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0012	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0013	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0014	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0015	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0016	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0017	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0018	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0019	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0020	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0021	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0022	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0023	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0024	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0025	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0026	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0027	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0028	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0029	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0030	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0031	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	5	dra037-s01-b007-f092-i05-p0032	Marriage	Nov. 25 - Dec. 21	1985	"Gogol, Nikolai"	"Belgrader, Andrei"	Yale Repertory Theatre	Translated by Barbara Field.			lloyd_richards
7	92	6	dra037-s01-b007-f092-i06-p0001	Caucasian Chalk Circle	Dec. 11-14	1985	"Brecht, Bertolt"	"Look, Phyllis"	Yale School of Drama	Translated by Eric Bontley.			lloyd_richards
7	92	6	dra037-s01-b007-f092-i06-p0002	Caucasian Chalk Circle	Dec. 11-14	1985	"Brecht, Bertolt"	"Look, Phyllis"	Yale School of Drama	Translated by Eric Bontley.			lloyd_richards
7	93	1	dra037-s01-b007-f093-i01-p0001	Winterfest VI:  A Child's Tale|Crazy From The Heart|Stitchers and Starlight Talkers|Union Boys	Jan. 9 - Feb. 8	1986	Carl Capotorto|Edit Villarreal|Kathleen Betsko|James Yoshimura	"Dennis Scott|Mark Brokaw|William Partlan|Robman, Steven"	Yale Repertory Theatre		y		lloyd_richards
7	93	1	dra037-s01-b007-f093-i01-p0002	Winterfest VI:  A Child's Tale|Crazy From The Heart|Stitchers and Starlight Talkers|Union Boys	Jan. 9 - Feb. 8	1986	Carl Capotorto|Edit Villarreal|Kathleen Betsko|James Yoshimura	"Dennis Scott|Mark Brokaw|William Partlan|Robman, Steven"	Yale Repertory Theatre		y		lloyd_richards
7	93	1	dra037-s01-b007-f093-i01-p0003	Winterfest VI:  A Child's Tale|Crazy From The Heart|Stitchers and Starlight Talkers|Union Boys	Jan. 9 - Feb. 8	1986	Carl Capotorto|Edit Villarreal|Kathleen Betsko|James Yoshimura	"Dennis Scott|Mark Brokaw|William Partlan|Robman, Steven"	Yale Repertory Theatre		y		lloyd_richards
